frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase_1,9,pair_010,0.0,1983.834606,1991.34891,stimulus_onset
1,phase_1,9,pair_010,0.018112,1983.852657,1991.367022,
2,phase_1,9,pair_010,0.03431,1983.868838,1991.38322,
3,phase_1,9,pair_010,0.051317,1983.885968,1991.400227,
4,phase_1,9,pair_010,0.067978,1983.902512,1991.416888,
5,phase_1,9,pair_010,0.085007,1983.91957,1991.433917,
6,phase_1,9,pair_010,0.101131,1983.935676,1991.450041,
7,phase_1,9,pair_010,0.117279,1983.951806,1991.466189,
8,phase_1,9,pair_010,0.133681,1983.968215,1991.482591,
9,phase_1,9,pair_010,0.150134,1983.984673,1991.499045,
10,phase_1,9,pair_010,0.167109,1984.001661,1991.516019,
11,phase_1,9,pair_010,0.18406,1984.018585,1991.53297,
12,phase_1,9,pair_010,0.200302,1984.034832,1991.549212,
13,phase_1,9,pair_010,0.21684,1984.051353,1991.56575,
14,phase_1,9,pair_010,0.234221,1984.068766,1991.583131,
15,phase_1,9,pair_010,0.2513,1984.085834,1991.60021,
16,phase_1,9,pair_010,0.266885,1984.101408,1991.615796,
17,phase_1,9,pair_010,0.283649,1984.118168,1991.632559,
18,phase_1,9,pair_010,0.300426,1984.135145,1991.649336,
19,phase_1,9,pair_010,0.316637,1984.15113,1991.665547,
20,phase_1,9,pair_010,0.333547,1984.168082,1991.682458,
21,phase_1,9,pair_010,0.350307,1984.18483,1991.699218,
22,phase_1,9,pair_010,0.366954,1984.201483,1991.715865,
23,phase_1,9,pair_010,0.383328,1984.217823,1991.732239,
24,phase_1,9,pair_010,0.399777,1984.234257,1991.748687,
25,phase_1,9,pair_010,0.416772,1984.251261,1991.765683,
26,phase_1,9,pair_010,0.433976,1984.26851,1991.782887,
27,phase_1,9,pair_010,0.450952,1984.285488,1991.799862,
28,phase_1,9,pair_010,0.467309,1984.301839,1991.816219,
29,phase_1,9,pair_010,0.483309,1984.317829,1991.832219,
30,phase_1,9,pair_010,0.500506,1984.335043,1991.849417,
31,phase_1,9,pair_010,0.516944,1984.351463,1991.865855,
32,phase_1,9,pair_010,0.533487,1984.367969,1991.882397,
33,phase_1,9,pair_010,0.550074,1984.384627,1991.898985,
34,phase_1,9,pair_010,0.567704,1984.402241,1991.916614,
35,phase_1,9,pair_010,0.583287,1984.417873,1991.932197,
36,phase_1,9,pair_010,0.600084,1984.434569,1991.948995,
37,phase_1,9,pair_010,0.617003,1984.451588,1991.965913,
38,phase_1,9,pair_010,0.633853,1984.468393,1991.982763,
39,phase_1,9,pair_010,0.650154,1984.484662,1991.999065,
40,phase_1,9,pair_010,0.66668,1984.501189,1992.01559,
41,phase_1,9,pair_010,0.684041,1984.518591,1992.032952,
42,phase_1,9,pair_010,0.700158,1984.534652,1992.049069,
43,phase_1,9,pair_010,0.716733,1984.551236,1992.065643,
44,phase_1,9,pair_010,0.733302,1984.567795,1992.082213,
45,phase_1,9,pair_010,0.749966,1984.584451,1992.098877,
46,phase_1,9,pair_010,0.766694,1984.601301,1992.115605,
47,phase_1,9,pair_010,0.783328,1984.617822,1992.132239,
48,phase_1,9,pair_010,0.800274,1984.634779,1992.149185,
49,phase_1,9,pair_010,0.817502,1984.652095,1992.166412,
50,phase_1,9,pair_010,-1983.835504,1984.86825,7.513407,response
