frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase_0,1,月,0.0,1.91722,11.775729,stimulus_onset
1,phase_0,1,月,0.015982,1.933193,11.791711,
2,phase_0,1,月,0.032619,1.949824,11.808347,
3,phase_0,1,月,0.049294,1.966501,11.825023,
4,phase_0,1,月,0.066267,1.983471,11.841995,
5,phase_0,1,月,0.082641,1.999847,11.85837,
6,phase_0,1,月,0.099301,2.016505,11.87503,
7,phase_0,1,月,0.116006,2.033211,11.891734,
8,phase_0,1,月,0.132936,2.050139,11.908664,
9,phase_0,1,月,0.149252,2.066455,11.92498,
10,phase_0,1,月,0.165923,2.083126,11.941652,
11,phase_0,1,月,0.182659,2.099862,11.958388,
12,phase_0,1,月,0.199554,2.116757,11.975283,
13,phase_0,1,月,0.215927,2.133131,11.991656,
14,phase_0,1,月,0.232611,2.149818,12.00834,
15,phase_0,1,月,0.24927,2.166473,12.024998,
16,phase_0,1,月,0.26589,2.183094,12.041619,
17,phase_0,1,月,0.282907,2.20011,12.058635,
18,phase_0,1,月,0.29926,2.216464,12.074989,
19,phase_0,1,月,0.315921,2.233123,12.091649,
20,phase_0,1,月,0.332625,2.249828,12.108354,
21,phase_0,1,月,0.349585,2.266789,12.125314,
22,phase_0,1,月,0.365899,2.283102,12.141627,
23,phase_0,1,月,0.382625,2.299829,12.158354,
24,phase_0,1,月,0.399261,2.316464,12.174989,
25,phase_0,1,月,0.416244,2.333448,12.191973,
26,phase_0,1,月,0.432577,2.34978,12.208306,
27,phase_0,1,月,0.449224,2.366428,12.224953,
28,phase_0,1,月,0.46598,2.383183,12.241708,
29,phase_0,1,月,0.482907,2.400109,12.258635,
30,phase_0,1,月,0.49925,2.416452,12.274978,
31,phase_0,1,月,0.515937,2.433142,12.291666,
32,phase_0,1,月,0.532625,2.44983,12.308354,
33,phase_0,1,月,0.549588,2.466791,12.325316,
34,phase_0,1,月,0.565899,2.483104,12.341628,
35,phase_0,1,月,0.582549,2.499752,12.358277,
36,phase_0,1,月,0.599266,2.516469,12.374994,
37,phase_0,1,月,0.61626,2.533463,12.391988,
38,phase_0,1,月,0.632568,2.549771,12.408297,
39,phase_0,1,月,0.649242,2.566446,12.424971,
40,phase_0,1,月,0.665996,2.583199,12.441724,
41,phase_0,1,月,0.682577,2.599788,12.458305,
42,phase_0,1,月,0.699232,2.616435,12.47496,
43,phase_0,1,月,0.715919,2.633123,12.491647,
44,phase_0,1,月,0.732585,2.649798,12.508314,
45,phase_0,1,月,0.749229,2.666432,12.524958,
46,phase_0,1,月,0.765886,2.68309,12.541615,
47,phase_0,1,月,0.782552,2.699755,12.55828,
48,phase_0,1,月,0.799217,2.71642,12.574945,
49,phase_0,1,月,0.81585,2.733054,12.591578,
50,phase_0,1,月,0.832549,2.749752,12.608277,
51,phase_0,1,月,0.849211,2.766414,12.62494,
52,phase_0,1,月,0.865832,2.783034,12.64156,
53,phase_0,1,月,0.882528,2.79973,12.658256,
54,phase_0,1,月,0.899186,2.816389,12.674915,
55,phase_0,1,月,0.915874,2.833077,12.691603,
56,phase_0,1,月,0.932493,2.849695,12.708221,
57,phase_0,1,月,0.949213,2.866417,12.724942,
58,phase_0,1,月,0.965845,2.883047,12.741573,
