frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase_0,6,又,0.0,21.283365,31.14189,stimulus_onset
1,phase_0,6,又,0.016327,21.299692,31.158216,
2,phase_0,6,又,0.032997,21.316362,31.174887,
3,phase_0,6,又,0.049622,21.332987,31.191512,
4,phase_0,6,又,0.066619,21.349983,31.208508,
5,phase_0,6,又,0.082968,21.366333,31.224858,
6,phase_0,6,又,0.09966,21.383025,31.24155,
7,phase_0,6,又,0.116314,21.399679,31.258204,
8,phase_0,6,又,0.132982,21.416347,31.274872,
9,phase_0,6,又,0.149956,21.433321,31.291846,
10,phase_0,6,又,0.166264,21.449628,31.308153,
11,phase_0,6,又,0.182996,21.46636,31.324885,
12,phase_0,6,又,0.199668,21.483032,31.341558,
13,phase_0,6,又,0.21662,21.499985,31.35851,
14,phase_0,6,又,0.233006,21.51637,31.374896,
15,phase_0,6,又,0.249637,21.533001,31.391526,
16,phase_0,6,又,0.266566,21.549932,31.408456,
17,phase_0,6,又,0.283274,21.566638,31.425163,
18,phase_0,6,又,0.299637,21.583002,31.441527,
19,phase_0,6,又,0.316324,21.599691,31.458214,
20,phase_0,6,又,0.332987,21.616352,31.474877,
21,phase_0,6,又,0.349633,21.632998,31.491523,
22,phase_0,6,又,0.366594,21.649958,31.508483,
23,phase_0,6,又,0.383001,21.666367,31.524891,
24,phase_0,6,又,0.399679,21.683044,31.541569,
25,phase_0,6,又,0.416306,21.699671,31.558195,
26,phase_0,6,又,0.433255,21.71662,31.575144,
27,phase_0,6,又,0.44965,21.733015,31.59154,
28,phase_0,6,又,0.466357,21.749722,31.608247,
29,phase_0,6,又,0.483261,21.766625,31.62515,
30,phase_0,6,又,0.499757,21.783124,31.641647,
31,phase_0,6,又,0.516309,21.799673,31.658198,
32,phase_0,6,又,0.533003,21.816368,31.674893,
33,phase_0,6,又,0.549959,21.833325,31.691849,
34,phase_0,6,又,0.566278,21.849643,31.708168,
35,phase_0,6,又,0.582915,21.866282,31.724804,
36,phase_0,6,又,0.599615,21.882982,31.741505,
37,phase_0,6,又,0.616308,21.899674,31.758198,
38,phase_0,6,又,0.632897,21.916262,31.774787,
39,phase_0,6,又,0.649635,21.933001,31.791525,
40,phase_0,6,又,0.66629,21.949655,31.808179,
41,phase_0,6,又,0.68296,21.966325,31.82485,
42,phase_0,6,又,0.699753,21.983117,31.841642,
43,phase_0,6,又,0.716284,21.999682,31.858174,
44,phase_0,6,又,0.732981,22.016346,31.874871,
45,phase_0,6,又,0.749622,22.032987,31.891511,
46,phase_0,6,又,0.766285,22.049651,31.908175,
47,phase_0,6,又,0.782881,22.066253,31.924771,
48,phase_0,6,又,0.799644,22.083009,31.941534,
49,phase_0,6,又,0.816288,22.099654,31.958178,
50,phase_0,6,又,0.832923,22.116288,31.974812,
51,phase_0,6,又,0.849941,22.133306,31.99183,
52,phase_0,6,又,0.866237,22.149602,32.008127,
53,phase_0,6,又,0.883241,22.166607,32.025131,
54,phase_0,6,又,0.89962,22.182985,32.04151,
55,phase_0,6,又,0.916593,22.199958,32.058483,
56,phase_0,6,又,0.932964,22.216329,32.074853,
57,phase_0,6,又,0.949657,22.233022,32.091546,
58,phase_0,6,又,0.966251,22.249616,32.10814,
59,phase_0,6,又,0.983267,22.266632,32.125156,
60,phase_0,6,又,0.999615,22.28298,32.141505,
61,phase_0,6,又,1.016295,22.299692,32.158184,
62,phase_0,6,又,1.033248,22.316621,32.175137,
63,phase_0,6,又,1.049936,22.333301,32.191825,
64,phase_0,6,又,1.066291,22.349656,32.208181,
65,phase_0,6,又,1.082961,22.366327,32.224851,
66,phase_0,6,又,1.09955,22.382915,32.24144,
67,phase_0,6,又,1.116601,22.399966,32.258491,
68,phase_0,6,又,1.132969,22.416334,32.274859,
69,phase_0,6,又,1.149607,22.432974,32.291496,
70,phase_0,6,又,1.166571,22.449936,32.308461,
71,phase_0,6,又,1.182934,22.466299,32.324823,
72,phase_0,6,又,1.199623,22.482988,32.341513,
73,phase_0,6,又,1.216301,22.499666,32.358191,
74,phase_0,6,又,1.233014,22.51638,32.374904,
75,phase_0,6,又,1.249544,22.53291,32.391434,
76,phase_0,6,又,1.266583,22.549952,32.408473,
77,phase_0,6,又,1.28295,22.566315,32.42484,
78,phase_0,6,又,1.299647,22.583013,32.441537,
79,phase_0,6,又,1.316223,22.599588,32.458113,
80,phase_0,6,又,1.332959,22.616342,32.474849,
81,phase_0,6,又,1.349635,22.633,32.491525,
82,phase_0,6,又,1.366284,22.649651,32.508174,
83,phase_0,6,又,1.382878,22.666244,32.524768,
84,phase_0,6,又,1.399922,22.683287,32.541811,
85,phase_0,6,又,1.416281,22.699645,32.55817,
86,phase_0,6,又,1.433,22.716365,32.57489,
87,phase_0,6,又,1.449613,22.732978,32.591502,
88,phase_0,6,又,1.466577,22.749942,32.608467,
89,phase_0,6,又,1.482921,22.766285,32.624811,
90,phase_0,6,又,1.499671,22.783035,32.64156,
91,phase_0,6,又,-21.283617,22.999752,9.858273,response
