frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase_0,3,人,0.0,12.249676,22.1082,stimulus_onset
1,phase_0,3,人,0.016658,12.266333,22.124858,
2,phase_0,3,人,0.033632,12.283306,22.141832,
3,phase_0,3,人,0.049991,12.299666,22.158191,
4,phase_0,3,人,0.066721,12.316396,22.174921,
5,phase_0,3,人,0.083323,12.332997,22.191523,
6,phase_0,3,人,0.100323,12.349998,22.208523,
7,phase_0,3,人,0.116651,12.366326,22.224851,
8,phase_0,3,人,0.133383,12.383058,22.241583,
9,phase_0,3,人,0.150266,12.399941,22.258466,
10,phase_0,3,人,0.166977,12.416652,22.275177,
11,phase_0,3,人,0.183603,12.433278,22.291803,
12,phase_0,3,人,0.199993,12.449668,22.308193,
13,phase_0,3,人,0.216649,12.466324,22.324849,
14,phase_0,3,人,0.233321,12.482996,22.341521,
15,phase_0,3,人,0.249995,12.499669,22.358195,
16,phase_0,3,人,0.266665,12.516339,22.374865,
17,phase_0,3,人,0.283306,12.532981,22.391506,
18,phase_0,3,人,0.300279,12.549954,22.408479,
19,phase_0,3,人,0.316943,12.566618,22.425143,
20,phase_0,3,人,0.333284,12.582958,22.441484,
21,phase_0,3,人,0.349972,12.599647,22.458172,
22,phase_0,3,人,0.366721,12.616396,22.474921,
23,phase_0,3,人,0.383612,12.633287,22.491812,
24,phase_0,3,人,0.400002,12.649678,22.508202,
25,phase_0,3,人,0.416615,12.66629,22.524815,
26,phase_0,3,人,0.433291,12.682966,22.541491,
27,phase_0,3,人,0.44995,12.699624,22.55815,
28,phase_0,3,人,0.466657,12.716332,22.574857,
29,phase_0,3,人,0.483295,12.732969,22.591495,
30,phase_0,3,人,0.499978,12.749652,22.608178,
31,phase_0,3,人,0.516952,12.766628,22.625152,
32,phase_0,3,人,0.533321,12.782996,22.641521,
33,phase_0,3,人,0.549963,12.799638,22.658163,
34,phase_0,3,人,0.566728,12.816403,22.674928,
35,phase_0,3,人,0.583295,12.832971,22.691495,
36,phase_0,3,人,0.600243,12.849918,22.708443,
37,phase_0,3,人,0.616627,12.866302,22.724827,
38,phase_0,3,人,0.633295,12.882969,22.741495,
39,phase_0,3,人,0.649949,12.899624,22.758149,
40,phase_0,3,人,0.666937,12.916612,22.775137,
41,phase_0,3,人,0.683317,12.932992,22.791517,
42,phase_0,3,人,0.699974,12.949649,22.808174,
43,phase_0,3,人,0.716946,12.966622,22.825146,
44,phase_0,3,人,0.733615,12.983289,22.841815,
45,phase_0,3,人,0.749913,12.999587,22.858113,
46,phase_0,3,人,0.766605,13.016279,22.874805,
47,phase_0,3,人,0.783283,13.032958,22.891483,
48,phase_0,3,人,0.800276,13.049951,22.908476,
49,phase_0,3,人,0.81656,13.066235,22.92476,
50,phase_0,3,人,0.833297,13.082972,22.941497,
51,phase_0,3,人,0.849995,13.09967,22.958195,
52,phase_0,3,人,0.866934,13.116609,22.975134,
53,phase_0,3,人,0.883276,13.132951,22.991476,
54,phase_0,3,人,0.899916,13.14959,23.008116,
55,phase_0,3,人,0.916898,13.166572,23.025098,
56,phase_0,3,人,0.933616,13.183291,23.041816,
57,phase_0,3,人,0.949968,13.199643,23.058168,
58,phase_0,3,人,0.966603,13.216278,23.074803,
59,phase_0,3,人,0.983226,13.232901,23.091426,
60,phase_0,3,人,0.999932,13.249607,23.108132,
61,phase_0,3,人,1.016586,13.266261,23.124786,
62,phase_0,3,人,1.033292,13.282967,23.141492,
63,phase_0,3,人,1.049995,13.29967,23.158195,
64,phase_0,3,人,1.066621,13.316296,23.174821,
65,phase_0,3,人,1.083585,13.33326,23.191785,
66,phase_0,3,人,1.099961,13.349636,23.208161,
67,phase_0,3,人,1.116548,13.366223,23.224748,
68,phase_0,3,人,1.1333,13.382976,23.2415,
69,phase_0,3,人,1.150253,13.399927,23.258453,
70,phase_0,3,人,1.166726,13.416401,23.274926,
71,phase_0,3,人,1.183698,13.433373,23.291898,
72,phase_0,3,人,1.200174,13.44985,23.308374,
73,phase_0,3,人,1.216732,13.466407,23.324932,
74,phase_0,3,人,1.233671,13.483346,23.341871,
75,phase_0,3,人,1.250378,13.500052,23.358578,
76,phase_0,3,人,1.266678,13.516353,23.374878,
77,phase_0,3,人,1.283382,13.533057,23.391582,
78,phase_0,3,人,1.300073,13.54975,23.408273,
79,phase_0,3,人,1.316708,13.566382,23.424908,
80,phase_0,3,人,1.333362,13.583038,23.441562,
81,phase_0,3,人,1.350056,13.599731,23.458256,
82,phase_0,3,人,1.366773,13.616448,23.474973,
83,phase_0,3,人,1.383663,13.633338,23.491863,
84,phase_0,3,人,1.400064,13.649738,23.508264,
85,phase_0,3,人,1.416725,13.666399,23.524925,
86,phase_0,3,人,1.433417,13.683091,23.541617,
87,phase_0,3,人,1.450544,13.700219,23.558744,
88,phase_0,3,人,1.466688,13.716366,23.574888,
89,phase_0,3,人,-12.249928,13.933114,9.858273,response
