frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase1,79,pair_080,0.0,125.532346,135.390875,stimulus_onset
1,phase1,79,pair_080,0.016541,125.548883,135.407416,
2,phase1,79,pair_080,0.03359,125.565932,135.424465,
3,phase1,79,pair_080,0.049927,125.582269,135.440802,
4,phase1,79,pair_080,0.06664,125.598981,135.457515,
5,phase1,79,pair_080,0.083287,125.615628,135.474162,
6,phase1,79,pair_080,0.099904,125.632249,135.490779,
7,phase1,79,pair_080,0.116578,125.64892,135.507453,
8,phase1,79,pair_080,0.133249,125.665603,135.524124,
9,phase1,79,pair_080,0.149883,125.682227,135.540758,
10,phase1,79,pair_080,0.166952,125.699298,135.557827,
11,phase1,79,pair_080,0.18329,125.715633,135.574165,
12,phase1,79,pair_080,0.199954,125.732297,135.590829,
13,phase1,79,pair_080,0.216676,125.749019,135.607551,
14,phase1,79,pair_080,0.233256,125.765597,135.624131,
15,phase1,79,pair_080,0.249966,125.782308,135.640841,
16,phase1,79,pair_080,0.266558,125.798899,135.657433,
17,phase1,79,pair_080,0.283297,125.815639,135.674172,
18,phase1,79,pair_080,0.300171,125.832513,135.691046,
19,phase1,79,pair_080,0.316595,125.848936,135.70747,
20,phase1,79,pair_080,0.333271,125.865612,135.724146,
21,phase1,79,pair_080,0.349962,125.882303,135.740837,
22,phase1,79,pair_080,0.366591,125.89894,135.757466,
23,phase1,79,pair_080,0.383206,125.915558,135.774081,
24,phase1,79,pair_080,0.399921,125.932266,135.790796,
25,phase1,79,pair_080,0.416626,125.948974,135.807501,
26,phase1,79,pair_080,0.433239,125.965584,135.824114,
27,phase1,79,pair_080,0.450265,125.982608,135.84114,
28,phase1,79,pair_080,0.466586,125.998928,135.857461,
29,phase1,79,pair_080,0.483293,126.015635,135.874168,
30,phase1,79,pair_080,0.500177,126.032518,135.891052,
31,phase1,79,pair_080,0.516898,126.049242,135.907773,
32,phase1,79,pair_080,0.533194,126.065536,135.924069,
33,phase1,79,pair_080,0.549941,126.082283,135.940816,
34,phase1,79,pair_080,0.566586,126.098928,135.957461,
35,phase1,79,pair_080,0.58321,126.115551,135.974085,
36,phase1,79,pair_080,0.599912,126.132253,135.990787,
37,phase1,79,pair_080,0.616539,126.14888,136.007414,
38,phase1,79,pair_080,0.633198,126.165539,136.024073,
39,phase1,79,pair_080,0.649887,126.182228,136.040762,
40,phase1,79,pair_080,0.666582,126.198923,136.057456,
41,phase1,79,pair_080,0.68328,126.215622,136.074155,
42,phase1,79,pair_080,0.699914,126.232255,136.090789,
43,phase1,79,pair_080,0.71659,126.248934,136.107465,
44,phase1,79,pair_080,0.733535,126.265876,136.12441,
45,phase1,79,pair_080,0.749924,126.282265,136.140799,
46,phase1,79,pair_080,0.766534,126.298875,136.157409,
47,phase1,79,pair_080,0.783231,126.315573,136.174106,
48,phase1,79,pair_080,0.800209,126.33255,136.191084,
49,phase1,79,pair_080,0.816582,126.348923,136.207457,
50,phase1,79,pair_080,0.83328,126.365621,136.224154,
51,phase1,79,pair_080,0.849917,126.382261,136.240792,
52,phase1,79,pair_080,0.866883,126.399224,136.257758,
53,phase1,79,pair_080,0.883216,126.415557,136.274091,
54,phase1,79,pair_080,0.899926,126.432268,136.290801,
55,phase1,79,pair_080,0.916598,126.44894,136.307473,
56,phase1,79,pair_080,0.933555,126.465896,136.32443,
57,phase1,79,pair_080,0.949902,126.482243,136.340777,
58,phase1,79,pair_080,0.96658,126.498921,136.357455,
59,phase1,79,pair_080,0.983233,126.515575,136.374108,
60,phase1,79,pair_080,0.999897,126.532238,136.390772,
61,phase1,79,pair_080,1.016539,126.548881,136.407414,
62,phase1,79,pair_080,1.033297,126.56564,136.424172,
63,phase1,79,pair_080,1.050145,126.582486,136.44102,
64,phase1,79,pair_080,1.06689,126.599232,136.457765,
65,phase1,79,pair_080,1.08323,126.615571,136.474105,
66,phase1,79,pair_080,1.099956,126.632297,136.49083,
67,phase1,79,pair_080,1.116564,126.648905,136.507439,
68,phase1,79,pair_080,1.13355,126.665892,136.524425,
69,phase1,79,pair_080,1.150189,126.68253,136.541064,
70,phase1,79,pair_080,1.166577,126.698919,136.557452,
71,phase1,79,pair_080,1.183478,126.715821,136.574353,
72,phase1,79,pair_080,1.199893,126.732234,136.590768,
73,phase1,79,pair_080,1.21687,126.749211,136.607745,
74,phase1,79,pair_080,1.233222,126.765563,136.624097,
75,phase1,79,pair_080,1.249905,126.782246,136.64078,
76,phase1,79,pair_080,1.26656,126.798901,136.657435,
77,phase1,79,pair_080,1.283223,126.815565,136.674098,
78,phase1,79,pair_080,1.299894,126.832236,136.690769,
79,phase1,79,pair_080,1.316615,126.848957,136.70749,
80,phase1,79,pair_080,1.333505,126.865847,136.72438,
81,phase1,79,pair_080,1.349834,126.882175,136.740709,
82,phase1,79,pair_080,1.366493,126.898839,136.757368,
83,phase1,79,pair_080,1.383174,126.915524,136.774049,
84,phase1,79,pair_080,1.399883,126.932233,136.790758,
85,phase1,79,pair_080,1.416562,126.948905,136.807437,
86,phase1,79,pair_080,1.433223,126.965566,136.824098,
87,phase1,79,pair_080,1.449937,126.982279,136.840812,
88,phase1,79,pair_080,1.466555,126.998897,136.85743,
89,phase1,79,pair_080,1.483197,127.015538,136.874072,
90,phase1,79,pair_080,1.500172,127.032514,136.891047,
91,phase1,79,pair_080,1.516577,127.048919,136.907452,
92,phase1,79,pair_080,1.533509,127.065851,136.924384,
93,phase1,79,pair_080,1.549888,127.082229,136.940763,
94,phase1,79,pair_080,1.566862,127.099204,136.957737,
95,phase1,79,pair_080,1.583216,127.115558,136.974091,
96,phase1,79,pair_080,1.599882,127.132224,136.990757,
97,phase1,79,pair_080,1.616531,127.148873,137.007406,
98,phase1,79,pair_080,1.633539,127.165881,137.024414,
99,phase1,79,pair_080,1.649958,127.182299,137.040833,
100,phase1,79,pair_080,1.666527,127.198869,137.057402,
101,phase1,79,pair_080,1.68318,127.215522,137.074055,
102,phase1,79,pair_080,1.699853,127.232194,137.090728,
103,phase1,79,pair_080,1.716493,127.248835,137.107368,
104,phase1,79,pair_080,1.733208,127.265549,137.124083,
105,phase1,79,pair_080,1.749953,127.282294,137.140827,
106,phase1,79,pair_080,1.766517,127.298858,137.157392,
107,phase1,79,pair_080,1.783207,127.315551,137.174082,
108,phase1,79,pair_080,1.79985,127.332191,137.190725,
109,phase1,79,pair_080,1.816535,127.348876,137.20741,
110,phase1,79,pair_080,1.833201,127.365542,137.224076,
111,phase1,79,pair_080,1.850168,127.382509,137.241043,
112,phase1,79,pair_080,1.866542,127.398884,137.257417,
113,phase1,79,pair_080,1.8832,127.415541,137.274075,
114,phase1,79,pair_080,1.900202,127.432544,137.291077,
115,phase1,79,pair_080,1.916831,127.449172,137.307706,
116,phase1,79,pair_080,1.933198,127.465539,137.324073,
117,phase1,79,pair_080,1.949865,127.482206,137.34074,
118,phase1,79,pair_080,1.966523,127.498865,137.357398,
119,phase1,79,pair_080,1.9835,127.515841,137.374375,
120,phase1,79,pair_080,1.999836,127.532178,137.390711,
121,phase1,79,pair_080,2.016744,127.549095,137.407619,
122,phase1,79,pair_080,2.033532,127.565873,137.424407,
123,phase1,79,pair_080,2.050169,127.582512,137.441044,
124,phase1,79,pair_080,2.066499,127.59884,137.457374,
125,phase1,79,pair_080,2.083197,127.615539,137.474072,
126,phase1,79,pair_080,2.100122,127.632463,137.490997,
127,phase1,79,pair_080,2.11649,127.648831,137.507365,
128,phase1,79,pair_080,2.133219,127.66556,137.524094,
129,phase1,79,pair_080,2.14985,127.682191,137.540725,
130,phase1,79,pair_080,2.166589,127.698931,137.557464,
131,phase1,79,pair_080,2.183179,127.715521,137.574054,
132,phase1,79,pair_080,2.199867,127.732209,137.590742,
133,phase1,79,pair_080,2.216602,127.748944,137.607477,
134,phase1,79,pair_080,2.233175,127.765516,137.62405,
135,phase1,79,pair_080,2.249827,127.782169,137.640702,
136,phase1,79,pair_080,2.266492,127.798833,137.657367,
137,phase1,79,pair_080,2.283231,127.815573,137.674106,
138,phase1,79,pair_080,2.299853,127.832195,137.690728,
139,phase1,79,pair_080,2.316847,127.849188,137.707722,
140,phase1,79,pair_080,2.333129,127.86547,137.724004,
141,phase1,79,pair_080,2.349879,127.882221,137.740754,
142,phase1,79,pair_080,2.366522,127.898863,137.757397,
143,phase1,79,pair_080,2.383206,127.915548,137.774081,
144,phase1,79,pair_080,2.399829,127.93217,137.790704,
145,phase1,79,pair_080,2.416508,127.94885,137.807383,
146,phase1,79,pair_080,2.433189,127.96553,137.824064,
147,phase1,79,pair_080,2.449993,127.982335,137.840868,
148,phase1,79,pair_080,2.466631,127.998972,137.857506,
149,phase1,79,pair_080,2.48362,128.015961,137.874495,
150,phase1,79,pair_080,2.500277,128.032619,137.891152,
151,phase1,79,pair_080,2.516638,128.048983,137.907513,
152,phase1,79,pair_080,2.533311,128.065654,137.924186,
153,phase1,79,pair_080,2.550004,128.08235,137.940879,
154,phase1,79,pair_080,2.566928,128.099269,137.957803,
155,phase1,79,pair_080,2.583307,128.115651,137.974182,
156,phase1,79,pair_080,2.599956,128.132299,137.990831,
157,phase1,79,pair_080,2.616665,128.14901,138.00754,
158,phase1,79,pair_080,2.633292,128.165634,138.024167,
159,phase1,79,pair_080,2.650247,128.182588,138.041122,
160,phase1,79,pair_080,2.666617,128.198958,138.057492,
161,phase1,79,pair_080,2.683335,128.215676,138.07421,
162,phase1,79,pair_080,2.699955,128.232296,138.09083,
163,phase1,79,pair_080,2.716949,128.24929,138.107824,
164,phase1,79,pair_080,2.733362,128.265704,138.124237,
165,phase1,79,pair_080,2.75001,128.282351,138.140885,
166,phase1,79,pair_080,2.766955,128.299297,138.15783,
167,phase1,79,pair_080,2.783592,128.315934,138.174467,
168,phase1,79,pair_080,2.799975,128.332317,138.19085,
169,phase1,79,pair_080,2.816583,128.348924,138.207458,
170,phase1,79,pair_080,2.833294,128.365635,138.224169,
171,phase1,79,pair_080,2.850247,128.382588,138.241122,
172,phase1,79,pair_080,2.866604,128.398945,138.257479,
173,phase1,79,pair_080,2.883332,128.415673,138.274207,
174,phase1,79,pair_080,2.899972,128.432313,138.290847,
175,phase1,79,pair_080,2.916955,128.449298,138.30783,
176,phase1,79,pair_080,2.933293,128.465634,138.324168,
177,phase1,79,pair_080,2.949962,128.482304,138.340837,
178,phase1,79,pair_080,2.966671,128.499012,138.357546,
179,phase1,79,pair_080,2.983602,128.515943,138.374477,
180,phase1,79,pair_080,2.999981,128.532322,138.390856,
181,phase1,79,pair_080,3.016585,128.548926,138.40746,
182,phase1,79,pair_080,3.033329,128.565673,138.424204,
183,phase1,79,pair_080,3.050271,128.582613,138.441146,
184,phase1,79,pair_080,3.066623,128.598964,138.457498,
185,phase1,79,pair_080,3.083289,128.615631,138.474164,
186,phase1,79,pair_080,3.099955,128.632296,138.49083,
187,phase1,79,pair_080,3.116962,128.649304,138.507837,
188,phase1,79,pair_080,3.133569,128.66591,138.524444,
189,phase1,79,pair_080,3.149939,128.68228,138.540814,
190,phase1,79,pair_080,3.166662,128.699003,138.557537,
191,phase1,79,pair_080,3.18333,128.715684,138.574205,
