frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase_0,10,子,0.0,32.149471,42.007993,stimulus_onset
1,phase_0,10,子,0.016757,32.166227,42.02475,
2,phase_0,10,子,0.033419,32.182888,42.041412,
3,phase_0,10,子,0.050047,32.199515,42.058039,
4,phase_0,10,子,0.067029,32.216497,42.075022,
5,phase_0,10,子,0.083324,32.232792,42.091317,
6,phase_0,10,子,0.100008,32.249476,42.108001,
7,phase_0,10,子,0.116711,32.266179,42.124704,
8,phase_0,10,子,0.133341,32.282809,42.141334,
9,phase_0,10,子,0.150002,32.299472,42.157995,
10,phase_0,10,子,0.166699,32.316176,42.174692,
11,phase_0,10,子,0.183462,32.33293,42.191455,
12,phase_0,10,子,0.200364,32.349832,42.208356,
13,phase_0,10,子,0.216792,32.36626,42.224785,
14,phase_0,10,子,0.233381,32.38285,42.241374,
15,phase_0,10,子,0.250042,32.39951,42.258034,
16,phase_0,10,子,0.266715,32.416182,42.274707,
17,phase_0,10,子,0.283389,32.432857,42.291382,
18,phase_0,10,子,0.316803,32.466271,42.324796,
19,phase_0,10,子,0.333374,32.482842,42.341367,
20,phase_0,10,子,0.350039,32.499508,42.358032,
21,phase_0,10,子,0.366715,32.516183,42.374708,
22,phase_0,10,子,0.383375,32.532844,42.391368,
23,phase_0,10,子,0.400404,32.549873,42.408397,
24,phase_0,10,子,0.417005,32.566474,42.424998,
25,phase_0,10,子,0.433638,32.583107,42.441631,
26,phase_0,10,子,0.450088,32.599556,42.45808,
27,phase_0,10,子,0.466732,32.6162,42.474725,
28,phase_0,10,子,0.483676,32.633144,42.491669,
29,phase_0,10,子,0.499969,32.649437,42.507961,
30,phase_0,10,子,0.516751,32.66622,42.524744,
31,phase_0,10,子,0.53371,32.683178,42.541702,
32,phase_0,10,子,0.550355,32.699823,42.558347,
33,phase_0,10,子,0.566803,32.716273,42.574795,
34,phase_0,10,子,0.583363,32.732832,42.591356,
35,phase_0,10,子,0.599988,32.749456,42.60798,
36,phase_0,10,子,0.617031,32.766499,42.625024,
37,phase_0,10,子,0.633384,32.782852,42.641376,
38,phase_0,10,子,0.650052,32.799521,42.658045,
39,phase_0,10,子,0.666701,32.816168,42.674693,
40,phase_0,10,子,0.68337,32.832838,42.691363,
41,phase_0,10,子,0.700323,32.849791,42.708316,
42,phase_0,10,子,0.716707,32.866175,42.724699,
43,phase_0,10,子,0.733345,32.882814,42.741338,
44,phase_0,10,子,0.750335,32.899804,42.758327,
45,phase_0,10,子,0.766881,32.916349,42.774874,
46,phase_0,10,子,0.783472,32.93294,42.791465,
47,phase_0,10,子,0.800139,32.949607,42.808132,
48,phase_0,10,子,0.816791,32.96626,42.824784,
49,phase_0,10,子,0.833492,32.98296,42.841485,
50,phase_0,10,子,0.850463,32.999931,42.858456,
51,phase_0,10,子,0.867139,33.016607,42.875132,
52,phase_0,10,子,0.883484,33.032954,42.891477,
53,phase_0,10,子,0.900136,33.049604,42.908128,
54,phase_0,10,子,0.916802,33.066271,42.924795,
55,phase_0,10,子,0.933782,33.08325,42.941774,
56,phase_0,10,子,0.950132,33.099628,42.958124,
57,phase_0,10,子,0.966793,33.116261,42.974786,
58,phase_0,10,子,0.98346,33.132929,42.991453,
59,phase_0,10,子,1.000466,33.149934,43.008459,
60,phase_0,10,子,1.01675,33.166218,43.024743,
61,phase_0,10,子,1.033484,33.182955,43.041476,
62,phase_0,10,子,1.05011,33.199578,43.058103,
63,phase_0,10,子,1.067141,33.216609,43.075134,
64,phase_0,10,子,-32.14972,33.432997,9.858273,response
