frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase3,1,pair_002,0.0,4.598054,10.161792,stimulus_onset
1,phase3,1,pair_002,0.0182,4.616244,10.179992,
2,phase3,1,pair_002,0.033732,4.631773,10.195525,
3,phase3,1,pair_002,0.051337,4.649411,10.213129,
4,phase3,1,pair_002,0.067911,4.66595,10.229704,
5,phase3,1,pair_002,0.084993,4.683023,10.246786,
6,phase3,1,pair_002,0.100425,4.698475,10.262217,
7,phase3,1,pair_002,0.117417,4.715431,10.27921,
8,phase3,1,pair_002,0.133653,4.731667,10.295445,
9,phase3,1,pair_002,0.150885,4.748901,10.312677,
10,phase3,1,pair_002,0.167073,4.765103,10.328865,
11,phase3,1,pair_002,0.184036,4.782079,10.345828,
12,phase3,1,pair_002,0.200712,4.798712,10.362504,
13,phase3,1,pair_002,0.21731,4.815322,10.379103,
14,phase3,1,pair_002,0.233733,4.831742,10.395525,
15,phase3,1,pair_002,0.250514,4.848526,10.412306,
16,phase3,1,pair_002,0.266995,4.865003,10.428787,
17,phase3,1,pair_002,0.283603,4.881625,10.445395,
18,phase3,1,pair_002,0.300676,4.898702,10.462469,
19,phase3,1,pair_002,0.31715,4.915159,10.478942,
20,phase3,1,pair_002,0.333618,4.931632,10.49541,
21,phase3,1,pair_002,0.350552,4.948582,10.512344,
22,phase3,1,pair_002,0.367197,4.965236,10.528989,
23,phase3,1,pair_002,0.383872,4.981917,10.545664,
24,phase3,1,pair_002,0.400813,4.998886,10.562605,
25,phase3,1,pair_002,0.417209,5.015215,10.579002,
26,phase3,1,pair_002,0.433732,5.031762,10.595524,
27,phase3,1,pair_002,0.450615,5.048631,10.612407,
28,phase3,1,pair_002,0.4678,5.065826,10.629592,
29,phase3,1,pair_002,0.484425,5.082469,10.646217,
30,phase3,1,pair_002,0.501417,5.09942,10.663209,
31,phase3,1,pair_002,0.517262,5.115264,10.679054,
32,phase3,1,pair_002,0.534035,5.132074,10.695827,
33,phase3,1,pair_002,0.550379,5.14842,10.712171,
34,phase3,1,pair_002,0.567366,5.165384,10.729158,
35,phase3,1,pair_002,0.584261,5.182299,10.746053,
36,phase3,1,pair_002,0.600575,5.198624,10.762367,
37,phase3,1,pair_002,0.617132,5.215175,10.778924,
38,phase3,1,pair_002,0.634215,5.232262,10.796007,
39,phase3,1,pair_002,0.650912,5.248936,10.812705,
40,phase3,1,pair_002,0.667538,5.265597,10.82933,
