frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase_0,2,日,0.0,6.450126,16.308649,stimulus_onset
1,phase_0,2,日,0.016611,6.466736,16.325261,
2,phase_0,2,日,0.032967,6.483093,16.341616,
3,phase_0,2,日,0.049617,6.499742,16.358267,
4,phase_0,2,日,0.066299,6.516424,16.374949,
5,phase_0,2,日,0.083314,6.53344,16.391964,
6,phase_0,2,日,0.099648,6.549772,16.408298,
7,phase_0,2,日,0.116332,6.566457,16.424982,
8,phase_0,2,日,0.13297,6.583095,16.441619,
9,phase_0,2,日,0.1496,6.599724,16.458249,
10,phase_0,2,日,0.1666,6.616724,16.475249,
11,phase_0,2,日,0.182972,6.633096,16.491622,
12,phase_0,2,日,0.199659,6.649784,16.508308,
13,phase_0,2,日,0.216287,6.666411,16.524936,
14,phase_0,2,日,0.233235,6.68336,16.541885,
15,phase_0,2,日,0.24964,6.699764,16.558289,
16,phase_0,2,日,0.266346,6.71647,16.574995,
17,phase_0,2,日,0.282986,6.733111,16.591636,
18,phase_0,2,日,0.299952,6.750076,16.608601,
19,phase_0,2,日,0.316277,6.766401,16.624926,
20,phase_0,2,日,0.332955,6.783079,16.641605,
21,phase_0,2,日,0.34963,6.799754,16.658279,
22,phase_0,2,日,0.366611,6.816735,16.67526,
23,phase_0,2,日,0.38295,6.833074,16.6916,
24,phase_0,2,日,0.399573,6.849697,16.708223,
25,phase_0,2,日,0.416332,6.866456,16.724982,
26,phase_0,2,日,0.433286,6.88341,16.741935,
27,phase_0,2,日,0.449626,6.89975,16.758275,
28,phase_0,2,日,0.46627,6.916394,16.77492,
29,phase_0,2,日,0.482918,6.933042,16.791568,
30,phase_0,2,日,0.499608,6.949732,16.808257,
31,phase_0,2,日,0.516576,6.9667,16.825225,
32,phase_0,2,日,0.532957,6.983083,16.841607,
33,phase_0,2,日,0.549608,6.999732,16.858257,
34,phase_0,2,日,0.566609,7.016734,16.875259,
35,phase_0,2,日,0.583265,7.033389,16.891915,
36,phase_0,2,日,0.599608,7.049732,16.908258,
37,phase_0,2,日,0.616925,7.06707,16.925575,
38,phase_0,2,日,0.632908,7.083036,16.941558,
39,phase_0,2,日,0.649618,7.099743,16.958267,
40,phase_0,2,日,0.666257,7.116381,16.974906,
41,phase_0,2,日,0.682949,7.133073,16.991598,
42,phase_0,2,日,0.699918,7.150043,17.008568,
43,phase_0,2,日,0.71661,7.166734,17.02526,
44,phase_0,2,日,0.732936,7.18306,17.041585,
45,phase_0,2,日,0.749653,7.199777,17.058302,
46,phase_0,2,日,0.766524,7.216649,17.075174,
47,phase_0,2,日,0.783262,7.233386,17.091912,
48,phase_0,2,日,0.799614,7.24974,17.108263,
49,phase_0,2,日,0.816261,7.266385,17.124911,
50,phase_0,2,日,0.832971,7.283096,17.14162,
51,phase_0,2,日,0.849575,7.299699,17.158224,
52,phase_0,2,日,0.866556,7.31668,17.175205,
53,phase_0,2,日,0.882938,7.333062,17.191587,
54,phase_0,2,日,0.899625,7.349749,17.208275,
55,phase_0,2,日,0.916236,7.36636,17.224885,
56,phase_0,2,日,0.933238,7.383362,17.241887,
57,phase_0,2,日,0.949601,7.399725,17.25825,
58,phase_0,2,日,0.966243,7.416367,17.274892,
59,phase_0,2,日,0.983257,7.433381,17.291907,
60,phase_0,2,日,0.999905,7.450029,17.308554,
61,phase_0,2,日,1.01629,7.466414,17.324939,
62,phase_0,2,日,1.032932,7.483056,17.341582,
63,phase_0,2,日,1.049923,7.500046,17.358572,
64,phase_0,2,日,1.0662,7.516324,17.374849,
65,phase_0,2,日,1.082919,7.533043,17.391568,
66,phase_0,2,日,1.099589,7.549714,17.408239,
67,phase_0,2,日,1.116269,7.566394,17.424918,
68,phase_0,2,日,1.132823,7.58295,17.441473,
69,phase_0,2,日,1.149606,7.59973,17.458256,
70,phase_0,2,日,1.166296,7.61642,17.474946,
71,phase_0,2,日,1.183192,7.633316,17.491841,
72,phase_0,2,日,1.199918,7.650042,17.508568,
73,phase_0,2,日,1.216262,7.666386,17.524911,
