source,frame_idx,flip_time,ifi,event_marker
sub-002\trial_summary\pair_036\frame_log.csv,189,2304.892675,0.08337800000026618,
sub-002\trial_summary\pair_037\frame_log.csv,61,2587.107365,0.11666599999989558,
sub-002\trial_summary\pair_037\frame_log.csv,97,2587.740487,0.04984199999989869,
sub-002\trial_summary\pair_037\frame_log.csv,149,2588.673767,0.08322400000042762,
sub-002\trial_summary\pair_037\frame_log.csv,180,2589.25741,0.08343700000023091,
sub-002\trial_summary\pair_038\frame_log.csv,72,1580.914319,0.11671200000000681,
sub-002\trial_summary\pair_038\frame_log.csv,176,1582.714205,0.08333999999990738,
sub-002\trial_summary\pair_038\frame_log.csv,218,1583.481284,0.08341199999995297,
sub-002\trial_summary\pair_038\frame_log.csv,245,1583.997623,0.0830670000000282,
sub-002\trial_summary\pair_039\frame_log.csv,168,1196.100487,0.13360599999987244,
sub-002\trial_summary\pair_039\frame_log.csv,224,1197.083655,0.06644899999992049,
sub-002\trial_summary\pair_039\frame_log.csv,271,1197.967151,0.11659099999997125,
sub-002\trial_summary\pair_039\frame_log.csv,335,1199.150264,0.13337700000010955,
sub-002\trial_summary\pair_040\frame_log.csv,99,2051.844291,0.14987900000005538,
sub-002\trial_summary\pair_040\frame_log.csv,146,2052.711158,0.10016399999994974,
sub-002\trial_summary\pair_040\frame_log.csv,187,2053.46153,0.08387900000025184,
sub-002\trial_summary\pair_040\frame_log.csv,225,2054.12776,0.050121999999646505,
sub-002\trial_summary\pair_041\frame_log.csv,108,1482.581602,0.1330760000000737,
sub-002\trial_summary\pair_041\frame_log.csv,150,1483.364871,0.09993699999995442,
sub-002\trial_summary\pair_041\frame_log.csv,222,1484.66529,0.11699299999986579,
sub-002\trial_summary\pair_041\frame_log.csv,336,1486.681888,0.1333510000001752,
sub-002\trial_summary\pair_042\frame_log.csv,65,1864.92927,0.08370000000013533,
sub-002\trial_summary\pair_042\frame_log.csv,101,1865.562207,0.04987699999992401,
sub-002\trial_summary\pair_042\frame_log.csv,146,1866.378926,0.08335600000009435,
sub-002\trial_summary\pair_042\frame_log.csv,180,1866.995486,0.06644899999992049,
sub-002\trial_summary\pair_046\frame_log.csv,68,2170.060577,0.11709900000005291,
sub-002\trial_summary\pair_046\frame_log.csv,119,2171.027233,0.13367399999970075,
sub-002\trial_summary\pair_046\frame_log.csv,165,2171.876834,0.09974000000011074,
sub-002\trial_summary\pair_046\frame_log.csv,203,2172.593542,0.09972300000026735,
sub-002\trial_summary\pair_047\frame_log.csv,54,2322.06406,0.037158000000090396,
sub-002\trial_summary\pair_047\frame_log.csv,56,2322.110239,0.030142999999952735,
sub-002\trial_summary\pair_047\frame_log.csv,60,2332.992743,0.11664199999995617,
sub-002\trial_summary\pair_047\frame_log.csv,97,2333.692424,0.09997399999974732,
sub-002\trial_summary\pair_047\frame_log.csv,141,2334.509097,0.09971900000027745,
sub-002\trial_summary\pair_047\frame_log.csv,186,2335.359096,0.11675800000011805,
sub-002\trial_summary\pair_049\frame_log.csv,142,1960.178157,0.14953700000000936,
sub-002\trial_summary\pair_049\frame_log.csv,218,1961.578358,0.14999299999999494,
sub-002\trial_summary\pair_049\frame_log.csv,271,1962.545019,0.10003099999994447,
sub-002\trial_summary\pair_049\frame_log.csv,307,1963.228317,0.09971900000005007,
sub-002\trial_summary\pair_050\frame_log.csv,54,2140.010393,0.11662599999999657,
sub-002\trial_summary\pair_050\frame_log.csv,86,2140.643728,0.11663700000008248,
sub-002\trial_summary\pair_050\frame_log.csv,137,2141.577426,0.10037499999998545,
sub-002\trial_summary\pair_050\frame_log.csv,179,2142.360649,0.10029200000008132,
sub-002\trial_summary\pair_051\frame_log.csv,89,1807.129341,0.09998100000007071,
sub-002\trial_summary\pair_051\frame_log.csv,129,1807.829323,0.04991899999981797,
sub-002\trial_summary\pair_051\frame_log.csv,184,1808.81271,0.08325999999988198,
sub-002\trial_summary\pair_051\frame_log.csv,217,1809.412997,0.06666899999981979,
sub-002\trial_summary\pair_054\frame_log.csv,56,1740.346335,0.08292800000003808,
sub-002\trial_summary\pair_054\frame_log.csv,93,1741.030116,0.08366099999989274,
sub-002\trial_summary\pair_054\frame_log.csv,130,1741.746496,0.11663799999996627,
sub-002\trial_summary\pair_054\frame_log.csv,167,1742.413151,0.06665500000008251,
sub-002\trial_summary\pair_055\frame_log.csv,105,2242.909678,0.08299099999976534,
sub-002\trial_summary\pair_055\frame_log.csv,142,2243.592843,0.08284800000001269,
sub-002\trial_summary\pair_055\frame_log.csv,185,2244.409716,0.11641499999996086,
sub-002\trial_summary\pair_055\frame_log.csv,238,2245.410133,0.13368999999966036,
sub-002\trial_summary\pair_056\frame_log.csv,49,2109.027451,0.10017199999992954,
sub-002\trial_summary\pair_056\frame_log.csv,90,2109.793928,0.10001800000009098,
sub-002\trial_summary\pair_056\frame_log.csv,134,2110.593936,0.08305600000039703,
sub-002\trial_summary\pair_056\frame_log.csv,162,2111.0942,0.05022499999995489,
sub-002\trial_summary\pair_058\frame_log.csv,77,2209.709979,0.13301400000000285,
sub-002\trial_summary\pair_058\frame_log.csv,190,2211.643562,0.06670800000028976,
sub-002\trial_summary\pair_058\frame_log.csv,229,2212.376536,0.1000330000001668,
sub-002\trial_summary\pair_058\frame_log.csv,269,2213.093222,0.0666400000000067,
sub-002\trial_summary\pair_060\frame_log.csv,75,1929.895273,0.11665400000015325,
sub-002\trial_summary\pair_060\frame_log.csv,114,1930.628531,0.09999500000003536,
sub-002\trial_summary\pair_060\frame_log.csv,160,1931.495483,0.11668599999984508,
sub-002\trial_summary\pair_060\frame_log.csv,197,1932.178519,0.08303399999999783,
sub-002\trial_summary\pair_061\frame_log.csv,74,982.751659,0.09964300000001458,
sub-002\trial_summary\pair_061\frame_log.csv,115,983.485338,0.06668700000000172,
sub-002\trial_summary\pair_061\frame_log.csv,161,984.318293,0.08332900000004884,
sub-002\trial_summary\pair_061\frame_log.csv,195,984.935351,0.06696099999999205,
sub-002\trial_summary\pair_062\frame_log.csv,50,2538.324649,0.10027100000024802,
sub-002\trial_summary\pair_062\frame_log.csv,90,2539.07433,0.10002200000008088,
sub-002\trial_summary\pair_062\frame_log.csv,145,2540.10765,0.13335499999993772,
sub-002\trial_summary\pair_062\frame_log.csv,186,2540.874221,0.09997599999996964,
sub-002\trial_summary\pair_063\frame_log.csv,119,1236.783292,0.09999000000016167,
sub-002\trial_summary\pair_063\frame_log.csv,182,1237.91663,0.10000300000001516,
sub-002\trial_summary\pair_063\frame_log.csv,242,1239.016738,0.11650600000007216,
sub-002\trial_summary\pair_063\frame_log.csv,328,1240.53322,0.09990300000004027,
sub-002\trial_summary\pair_065\frame_log.csv,313,735.958831,0.05546500000002652,
sub-002\trial_summary\pair_065\frame_log.csv,314,735.98676,0.027928999999971893,
sub-002\trial_summary\pair_065\frame_log.csv,315,736.01841,0.03165000000001328,
sub-002\trial_summary\pair_065\frame_log.csv,244,755.986588,0.13303099999995993,
sub-002\trial_summary\pair_065\frame_log.csv,142,761.353007,0.11641400000007707,
sub-002\trial_summary\pair_065\frame_log.csv,180,762.069884,0.09999300000004041,
sub-002\trial_summary\pair_065\frame_log.csv,227,762.936485,0.09996399999999994,
sub-002\trial_summary\pair_065\frame_log.csv,278,763.869832,0.09965099999999438,
sub-002\trial_summary\pair_067\frame_log.csv,73,821.086445,0.13363200000003417,
sub-002\trial_summary\pair_067\frame_log.csv,129,822.10275,0.09994700000004286,
sub-002\trial_summary\pair_067\frame_log.csv,168,822.836093,0.10000999999999749,
sub-002\trial_summary\pair_067\frame_log.csv,212,823.619842,0.06698299999993651,
sub-002\trial_summary\pair_068\frame_log.csv,56,2386.791971,0.0996580000000904,
sub-002\trial_summary\pair_068\frame_log.csv,101,2387.6253,0.09987900000032823,
sub-002\trial_summary\pair_068\frame_log.csv,149,2388.508767,0.10006399999974747,
sub-002\trial_summary\pair_068\frame_log.csv,195,2389.359019,0.10032700000010664,
sub-002\trial_summary\pair_069\frame_log.csv,53,2015.527711,0.0831550000000334,
sub-002\trial_summary\pair_069\frame_log.csv,91,2016.194667,0.049719999999979336,
sub-002\trial_summary\pair_069\frame_log.csv,132,2016.944677,0.08340399999997317,
sub-002\trial_summary\pair_069\frame_log.csv,174,2017.711319,0.08339700000010453,
sub-002\trial_summary\pair_070\frame_log.csv,59,2565.70845,0.11761100000012448,
sub-002\trial_summary\pair_070\frame_log.csv,107,2566.590822,0.10007500000028813,
sub-002\trial_summary\pair_070\frame_log.csv,143,2567.274103,0.10005200000023251,
sub-002\trial_summary\pair_070\frame_log.csv,186,2568.074098,0.09996000000001004,
sub-002\trial_summary\pair_072\frame_log.csv,59,1988.728169,0.08334100000001854,
sub-002\trial_summary\pair_072\frame_log.csv,102,1989.478141,0.049997999999959575,
sub-002\trial_summary\pair_072\frame_log.csv,143,1990.244794,0.10001899999997477,
sub-002\trial_summary\pair_072\frame_log.csv,180,1990.92832,0.08322300000008909,
sub-002\trial_summary\pair_073\frame_log.csv,145,1746.479455,0.04967999999985295,
sub-002\trial_summary\pair_073\frame_log.csv,148,1746.578481,0.06535299999995914,
sub-002\trial_summary\pair_073\frame_log.csv,150,1746.632939,0.03624899999999798,
sub-002\trial_summary\pair_073\frame_log.csv,76,1774.313241,0.1169760000000224,
sub-002\trial_summary\pair_073\frame_log.csv,139,1775.462945,0.11641800000006697,
sub-002\trial_summary\pair_073\frame_log.csv,187,1776.346344,0.10004800000001524,
sub-002\trial_summary\pair_073\frame_log.csv,224,1777.047075,0.10079099999984464,
sub-002\trial_summary\pair_074\frame_log.csv,121,94.17493,1.217172000000005,
sub-002\trial_summary\pair_074\frame_log.csv,384,98.641006,0.0996769999999998,
sub-002\trial_summary\pair_074\frame_log.csv,455,100.091394,0.2836499999999944,
sub-002\trial_summary\pair_074\frame_log.csv,476,100.924801,0.5004009999999965,
sub-002\trial_summary\pair_076\frame_log.csv,53,2511.541183,0.11665199999970355,
sub-002\trial_summary\pair_076\frame_log.csv,87,2512.174506,0.08332900000004884,
sub-002\trial_summary\pair_076\frame_log.csv,133,2513.02442,0.09996600000022227,
sub-002\trial_summary\pair_076\frame_log.csv,162,2513.574683,0.08359799999971074,
sub-002\trial_summary\pair_078\frame_log.csv,46,634.898955,0.06141200000001845,
sub-002\trial_summary\pair_078\frame_log.csv,48,634.955082,0.03416099999992639,
sub-002\trial_summary\pair_078\frame_log.csv,299,653.503935,0.21669499999995878,
sub-002\trial_summary\pair_078\frame_log.csv,337,654.23736,0.11666200000001936,
sub-002\trial_summary\pair_078\frame_log.csv,388,655.170511,0.09986000000003514,
sub-002\trial_summary\pair_078\frame_log.csv,425,655.870609,0.100029999999947,
sub-002\trial_summary\pair_080\frame_log.csv,180,166.757108,0.9328149999999766,
sub-002\trial_summary\pair_080\frame_log.csv,254,168.090733,0.1165070000000128,
sub-002\trial_summary\pair_080\frame_log.csv,304,169.707186,0.7999410000000182,
sub-002\trial_summary\pair_080\frame_log.csv,315,170.024267,0.14996999999999616,
sub-002\trial_summary\pair_081\frame_log.csv,99,1309.799755,0.13334699999995792,
sub-002\trial_summary\pair_081\frame_log.csv,150,1310.732779,0.09977299999991374,
sub-002\trial_summary\pair_081\frame_log.csv,202,1311.665947,0.0828639999999723,
sub-002\trial_summary\pair_081\frame_log.csv,272,1312.899756,0.08327600000006896,
sub-002\trial_summary\pair_082\frame_log.csv,61,1546.697921,0.08348499999988235,
