source,frame_idx,flip_time,ifi,event_marker
sub-003\trial_summary\pair_038\frame_log.csv,91,984.115813,0.08917799999994713,
sub-003\trial_summary\pair_038\frame_log.csv,119,984.656604,0.09655099999997674,
sub-003\trial_summary\pair_039\frame_log.csv,36,1386.010794,0.08424600000012106,
sub-003\trial_summary\pair_039\frame_log.csv,60,1386.452501,0.058749999999918145,
sub-003\trial_summary\pair_039\frame_log.csv,92,1387.015869,0.0555819999999585,
sub-003\trial_summary\pair_039\frame_log.csv,124,1387.611017,0.0839699999999084,
sub-003\trial_summary\pair_040\frame_log.csv,187,1314.676838,0.08366399999999885,
sub-003\trial_summary\pair_040\frame_log.csv,228,1315.399375,0.05614799999989373,
sub-003\trial_summary\pair_040\frame_log.csv,264,1316.071686,0.09518800000000738,
sub-003\trial_summary\pair_040\frame_log.csv,308,1316.859439,0.08295999999995729,
sub-003\trial_summary\pair_041\frame_log.csv,43,447.767461,0.08977600000002894,
sub-003\trial_summary\pair_041\frame_log.csv,71,448.275983,0.06517800000000307,
sub-003\trial_summary\pair_041\frame_log.csv,101,448.805433,0.0448470000000043,
sub-003\trial_summary\pair_041\frame_log.csv,129,449.325323,0.08185200000002624,
sub-003\trial_summary\pair_042\frame_log.csv,37,1122.452055,0.10880300000007992,
sub-003\trial_summary\pair_042\frame_log.csv,65,1122.973023,0.07978400000001784,
sub-003\trial_summary\pair_042\frame_log.csv,97,1123.539452,0.0628710000000865,
sub-003\trial_summary\pair_042\frame_log.csv,135,1124.252118,0.10887300000013056,
sub-003\trial_summary\pair_043\frame_log.csv,43,967.337297,0.07724000000007436,
sub-003\trial_summary\pair_043\frame_log.csv,79,967.976152,0.06615999999996802,
sub-003\trial_summary\pair_043\frame_log.csv,127,968.814556,0.054557000000045264,
sub-003\trial_summary\pair_043\frame_log.csv,156,969.354925,0.07830300000000534,
sub-003\trial_summary\pair_044\frame_log.csv,37,1244.754402,0.06123500000012427,
sub-003\trial_summary\pair_044\frame_log.csv,88,1245.639873,0.06325900000001639,
sub-003\trial_summary\pair_044\frame_log.csv,126,1246.313654,0.07036199999993187,
sub-003\trial_summary\pair_044\frame_log.csv,152,1246.802912,0.07635200000004261,
sub-003\trial_summary\pair_045\frame_log.csv,51,648.400706,0.09063400000002275,
sub-003\trial_summary\pair_045\frame_log.csv,85,649.014839,0.07133500000009008,
sub-003\trial_summary\pair_045\frame_log.csv,116,649.562633,0.05251099999998132,
sub-003\trial_summary\pair_045\frame_log.csv,147,650.125923,0.06588499999998021,
sub-003\trial_summary\pair_046\frame_log.csv,29,1509.422848,0.09611299999983203,
sub-003\trial_summary\pair_046\frame_log.csv,55,1509.873473,0.04703900000004069,
sub-003\trial_summary\pair_046\frame_log.csv,82,1510.352665,0.059134999999969295,
sub-003\trial_summary\pair_046\frame_log.csv,118,1510.990783,0.06371199999989585,
sub-003\trial_summary\pair_047\frame_log.csv,43,691.99257,0.0986880000000383,
sub-003\trial_summary\pair_047\frame_log.csv,73,692.567724,0.09100799999998799,
sub-003\trial_summary\pair_047\frame_log.csv,110,693.264376,0.10423400000001948,
sub-003\trial_summary\pair_047\frame_log.csv,137,693.751275,0.057831999999962136,
sub-003\trial_summary\pair_048\frame_log.csv,39,309.41015,0.08239900000000944,
sub-003\trial_summary\pair_048\frame_log.csv,67,309.902219,0.041420000000016444,
sub-003\trial_summary\pair_048\frame_log.csv,99,310.47188,0.06104299999998375,
sub-003\trial_summary\pair_048\frame_log.csv,123,310.915285,0.07142999999996391,
sub-003\trial_summary\pair_049\frame_log.csv,46,678.062333,0.05169799999998759,
sub-003\trial_summary\pair_049\frame_log.csv,77,678.622,0.06142099999999573,
sub-003\trial_summary\pair_049\frame_log.csv,108,679.179972,0.06915100000003349,
sub-003\trial_summary\pair_049\frame_log.csv,137,679.736835,0.0933469999999943,
sub-003\trial_summary\pair_050\frame_log.csv,41,899.556196,0.06286499999998796,
sub-003\trial_summary\pair_050\frame_log.csv,69,900.05681,0.06342300000005707,
sub-003\trial_summary\pair_050\frame_log.csv,104,900.654399,0.04408499999999549,
sub-003\trial_summary\pair_050\frame_log.csv,130,901.135412,0.0754069999999274,
sub-003\trial_summary\pair_051\frame_log.csv,75,477.759996,0.08318600000001197,
sub-003\trial_summary\pair_051\frame_log.csv,105,478.321579,0.07814400000000887,
sub-003\trial_summary\pair_051\frame_log.csv,144,479.034607,0.09110800000001973,
sub-003\trial_summary\pair_051\frame_log.csv,179,479.711331,0.11788699999999608,
sub-003\trial_summary\pair_052\frame_log.csv,37,662.477448,0.08404399999994894,
