frame_idx,phase,trial_id,stim_pair_id,elapsed_time,global_time,flip_time,event_marker
0,phase_0,9,中,0.0,100.295137,1256.639119,stimulus_onset
1,phase_0,9,中,0.018033,100.313216,1256.657152,
2,phase_0,9,中,0.034523,100.329642,1256.673642,
3,phase_0,9,中,0.051256,100.346374,1256.690375,
4,phase_0,9,中,0.067803,100.362981,1256.706922,
5,phase_0,9,中,0.084493,100.379662,1256.723612,
6,phase_0,9,中,0.101153,100.396352,1256.740273,
7,phase_0,9,中,0.117979,100.413089,1256.757098,
8,phase_0,9,中,0.134468,100.429672,1256.773587,
9,phase_0,9,中,0.150938,100.446051,1256.790057,
10,phase_0,9,中,0.167811,100.462946,1256.806931,
11,phase_0,9,中,0.184377,100.479516,1256.823497,
12,phase_0,9,中,0.201127,100.496362,1256.840246,
13,phase_0,9,中,0.23348,100.528614,1256.8726,
14,phase_0,9,中,0.251023,100.546194,1256.890142,
15,phase_0,9,中,0.267609,100.562719,1256.906729,
16,phase_0,9,中,0.284372,100.579492,1256.923491,
17,phase_0,9,中,0.300961,100.596103,1256.94008,
18,phase_0,9,中,0.317734,100.612869,1256.956853,
19,phase_0,9,中,0.334314,100.629474,1256.973433,
20,phase_0,9,中,0.366694,100.661841,1257.005813,
21,phase_0,9,中,0.39996,100.695112,1257.039079,
22,phase_0,9,中,0.417584,100.712697,1257.056704,
23,phase_0,9,中,0.434148,100.729314,1257.073267,
24,phase_0,9,中,0.466715,100.761865,1257.105834,
25,phase_0,9,中,0.499932,100.795091,1257.139051,
26,phase_0,9,中,0.517535,100.812656,1257.156655,
27,phase_0,9,中,0.534355,100.829481,1257.173474,
28,phase_0,9,中,0.550952,100.846077,1257.190072,
29,phase_0,9,中,0.567768,100.862988,1257.206887,
30,phase_0,9,中,0.5844,100.879542,1257.223519,
31,phase_0,9,中,0.601368,100.896483,1257.240487,
32,phase_0,9,中,0.61753,100.912654,1257.256649,
33,phase_0,9,中,0.633993,100.929104,1257.273112,
34,phase_0,9,中,0.650779,100.945994,1257.289899,
35,phase_0,9,中,0.683456,100.978602,1257.322575,
36,phase_0,9,中,0.70011,100.995219,1257.339229,
37,phase_0,9,中,0.716898,101.012021,1257.356017,
38,phase_0,9,中,0.733664,101.028836,1257.372783,
39,phase_0,9,中,0.750374,101.0455,1257.389493,
40,phase_0,9,中,0.766952,101.062077,1257.406072,
41,phase_0,9,中,0.783701,101.078826,1257.42282,
42,phase_0,9,中,0.800988,101.096185,1257.440107,
43,phase_0,9,中,0.816976,101.112101,1257.456095,
44,phase_0,9,中,0.83355,101.128672,1257.472669,
45,phase_0,9,中,0.850172,101.145287,1257.489292,
46,phase_0,9,中,0.866832,101.161956,1257.505952,
